Unnamed: 0,Unnamed: 0.1,date,position,track_id,track_name,artist,streams,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,is_collab,is_remixed,euclidean_dist,manhattan_dist,cosine_dist,cosine_dist_mod
178180,178180,2020-06-09,181,1jRAr1HTq9JhxMwMBxL6gu,Savage Love (Did Somebody Break Your Heart),Ajay Stephens,24926,19vSzy8s8Vc04MWTqExkLN,Ajay Stephens,2yryhIuYDMQREALxrZTrtG,0.18340196198380596,2020-05-26,35,0.838,0.46799999999999997,4,0.7359672466734901,1,0.0649,0.375,3.22e-06,0.0804,0.797,0.6291315911790532,0,0,0.13300000000000026,0.133,0.014105170129467437,0.014105170129467437
82100,82100,2019-02-15,101,0PG9fbaaHFHfre2gUVo7AN,Please Me,Cardi B,37298,4kYSro6naA4h99UJvo89HB,Cardi B,5a4sJJ3qjn6hqRsvm0Veso,0.32742986539691965,2019-02-15,76,0.747,0.57,1,0.7180757420675536,1,0.081,0.0642,0.0,0.0832,0.65,0.5256158653101277,0,0,0.04199999999999986,0.04200000000000004,0.014187367257758376,0.014187367257758376
162762,162762,2020-03-24,163,7CHi4DtfK4heMlQaudCuHK,Lose Control,MEDUZA,24157,0xRXCcSX89eobfrshSVdyu,MEDUZA,1qSOaTvsCOyFJya3v1UzkP,0.2622403359962453,2019-10-11,86,0.598,0.526,10,0.6383213920163766,0,0.0415,0.129,0.0,0.14,0.529,0.4606917832980426,0,0,0.10699999999999994,0.10699999999999998,0.014378272903864175,0.014378272903864175
51238,51238,2018-09-14,39,2zy9TMoZlYGuCNY4TLqG24,Don't Leave Me Alone (feat. Anne-Marie),David Guetta,61582,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,5rbJtzuXtpIP0Ykk7ewIit,0.2930460089414474,2018-09-14,60,0.6940000000000001,0.617,4,0.6719344933469804,0,0.0469,0.177,0.0,0.11,0.496,0.4864690388886019,1,0,0.010999999999996669,0.010999999999999899,0.014549438322117969,0.014549438322117969
183721,183721,2020-07-07,122,44jJiCwGdnqqCkgqlvCIdp,Miloves (Otw Sayo),King Badger,30448,71hhKLR9oCOsHLdRIoQ5OU,King Badger,2Cn8NCS7dAmLMNat4xBL1R,0.4115793548438857,2020-03-09,71,0.7659999999999999,0.514,11,0.5599590583418628,1,0.10099999999999999,0.239,8.15e-06,0.0879,0.682,0.5387530341372722,0,0,0.06099999999999979,0.06099999999999994,0.01468883385789066,0.01468883385789066
92357,92357,2019-04-07,158,6u7jPi22kF8CTQ3rb9DHE7,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,22977,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,38kpkGLuPr1nNfD3iEyOlJ,0.2395337129470473,2019-04-05,12,0.878,0.619,6,0.7651995905834186,1,0.102,0.0533,0.0,0.113,0.639,0.5388434126943138,1,1,0.17300000000000026,0.17300000000000004,0.014691495877078853,0.014691495877078853
107414,107414,2019-06-22,15,4O4HtthxTvVL1Z1PuDb7GX,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,121871,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,3J0nEHIZoQW1tA2Pabgjoz,0.2395337129470473,2019-06-21,11,0.878,0.619,6,0.7651995905834186,1,0.102,0.0533,0.0,0.113,0.639,0.5388434126943138,1,1,0.17300000000000026,0.17300000000000004,0.014691495877078853,0.014691495877078853
114217,114217,2019-07-26,18,2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,Lil Nas X,113732,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,4IRiXE5NROxknUSAUSjMoO,0.2395337129470473,2019-06-21,83,0.878,0.619,6,0.7651995905834186,1,0.102,0.0533,0.0,0.113,0.639,0.5388434126943138,0,1,0.17300000000000026,0.17300000000000004,0.014691495877078853,0.014691495877078853
144509,144509,2019-12-24,110,1OjmlSFuzYflWjSMTCyTJv,Like It's Christmas,Jonas Brothers,44198,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,2SOQX9qSOQhxc0PsI5LNnu,0.32741181402270864,2019-11-08,56,0.725,0.5710000000000001,1,0.7468986693961104,1,0.102,0.0183,0.0,0.0519,0.61,0.6033607911997108,0,0,0.020000000000001673,0.020000000000000018,0.014724845850173196,0.014724845850173196
100283,100283,2019-05-17,84,33NwLcrJHLbENMoDeAPUNi,Bagong Umaga,Agsunta,38496,2UeuiDT17tm6ljs9D4bSMX,Agsunta,1RZlsvEwoIf7QxomIysQnZ,0.4355255055889061,2019-03-29,47,0.595,0.5329999999999999,10,0.7807574206755372,1,0.0256,0.157,0.0,0.0794,0.466,0.5378686154005059,0,0,0.11000000000000025,0.10999999999999999,0.014934833875814624,0.014934833875814624
13979,13979,2018-03-11,180,1boXOL0ua7N2iCOUVI1p9F,Japanese Denim,Daniel Caesar,20149,20wkVLutqVOYrc0kxFs7rA,Daniel Caesar,5qfhZ5YkZ4LhEUbYgjrWt6,0.4677431971390578,2016-10-21,76,0.7070000000000001,0.23800000000000002,3,0.631811668372569,1,0.0379,0.0905,2.42e-06,0.0842,0.345,0.4621184733770593,0,0,0.002000000000001,0.002000000000000113,0.014971040358933041,0.014971040358933041
47,47,2018-01-01,48,6NFKf8vBApSvtzkapYmnVR,Tadhana,Up Dharma Down,47235,3wbCeEPAW6po7J46netxMT,Up Dharma Down,4SjshYHT8OeSHB6zun2Hxx,0.3706669180487669,2012-12-07,66,0.6859999999999999,0.322,6,0.4524053224155578,1,0.0369,0.165,0.0296,0.0809,0.511,0.667574755977896,0,0,0.018999999999998546,0.019000000000000017,0.015161041253311192,0.015161041253311192
119851,119851,2019-08-23,52,1SymEzIT3H8UZfibCs3TYi,Afterglow,Taylor Swift,84967,06HL4z0CvFAxyc27GXpf02,Taylor Swift,1NAmidJlEaVgA3MpcPFYGq,0.3723657529328469,2019-08-23,70,0.7559999999999999,0.449,9,0.6347594677584439,1,0.0344,0.13,0.0,0.114,0.39899999999999997,0.3772594639260444,0,0,0.05099999999999965,0.050999999999999934,0.015179158405515314,0.015179158405515314
61152,61152,2018-11-02,153,7wfbHZcNtENuAcbog7c6kQ,Ooh La La La,EXO,21873,3cjEqqelV9zb4BYE3qDQ4O,EXO,0aMI0Kctp6xwSnRFakNF3D,0.3004671294504159,2018-11-02,51,0.65,0.648,8,0.746530194472876,0,0.0833,0.23800000000000002,0.0,0.111,0.61,0.7267597996178277,0,0,0.055,0.05499999999999994,0.015294654633482785,0.015294654633482785
35899,35899,2018-06-29,100,2Vx8E3K5icPZR7OCklWBXX,Nonstop,Drake,34981,3TVXtAsR1Inumwj472S9r4,Drake,2o9McLtDM7mbODV7yZF2mc,0.4030932032564679,2018-06-29,1,0.909,0.405,6,0.6598567041965199,0,0.14,0.0306,0.00698,0.105,0.455,0.6611320559830605,0,0,0.20399999999999996,0.20400000000000007,0.015297038140352215,0.015297038140352215
