track_id,track_name,artist_name,duration,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,mode,popularity,streams,position,P,S,combined,sum_val
44WLOqH7QayQOQdeUHeKUK,We are Bulletproof : the Eternal,BTS,0.4490820876213704,0.225,0.526,0.575,0.0,0.10800000000000001,0.7793244626407368,0.0309,0.20319036306357505,0.19,9.0,0.0,77.0,35223.0,140.0,3,2,32,5.0
44jJiCwGdnqqCkgqlvCIdp,Miloves (Otw Sayo),King Badger,0.4115793548438857,0.239,0.7659999999999999,0.514,8.15e-06,0.0879,0.5599590583418628,0.10099999999999999,0.5387530341372722,0.682,11.0,1.0,71.0,83397.0,26.0,1,1,11,2.0
44vXWYTcdrejrIQZEoHzl8,Lights,BTS,0.5117223618418018,0.11199999999999999,0.625,0.6629999999999999,0.0,0.105,0.7834186284544523,0.0302,0.2997082063729794,0.39799999999999996,5.0,1.0,69.0,30101.5,128.5,3,3,33,6.0
454Epa1vrCGFddHXKyC1kb,Water,Kanye West,0.2623045186601067,0.57,0.505,0.281,0.000254,0.163,0.4849948822927327,0.1,0.19215772349326027,0.28300000000000003,2.0,1.0,60.0,26861.0,167.0,3,3,33,6.0
459mRPsscVLMvVL59gr7EM,Happy,TAEYEON,0.3677666639255321,0.215,0.753,0.645,0.0,0.201,0.8735721596724666,0.0427,0.4351727521561741,0.636,5.0,1.0,62.0,23607.5,162.0,3,4,34,7.0
459mgeXCLhqviFmgP2pYOo,Ikaw At Ako (Movie Version),Moira Dela Torre,0.4002491089641119,0.6659999999999999,0.534,0.486,1.32e-06,0.4,0.5884953940634595,0.0316,0.5387207560811857,0.369,4.0,1.0,55.0,34203.0,117.0,2,2,22,4.0
45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),Khalid,0.3290705347418754,0.0956,0.708,0.648,0.0,0.134,0.7624974411463663,0.0449,0.5899331198677891,0.33799999999999997,6.0,1.0,76.0,76041.0,32.0,1,1,11,2.0
45JxmBQFbuEYkX0RDZcaVJ,God's Menu,Stray Kids,0.2613076816620101,0.007759999999999999,0.6890000000000001,0.7709999999999999,0.0,0.521,0.8447082906857727,0.0548,0.6744822599803753,0.48200000000000004,5.0,1.0,41.0,26761.0,193.0,4,3,43,7.0
45Nm4dwbrahPabtJQj8Cf0,Ang Pinagmulan,IV Of Spades,0.3884033960652016,0.00366,0.55,0.763,0.0206,0.226,0.7489048106448309,0.0345,0.2738986727263337,0.532,7.0,0.0,48.0,28457.0,196.0,4,3,43,7.0
45ZGEdLxCZvdMX9jWlsAAx,I Don't Belong In This Club,Why Don't We,0.3710159112835129,0.0202,0.797,0.5429999999999999,0.0,0.0726,0.7576663254861821,0.0439,0.4032432990755564,0.16399999999999998,11.0,1.0,4.0,26698.5,149.0,3,3,33,6.0
45bE4HXI0AwGZXfZtMp8JR,you broke me first,Tate McRae,0.2640013478359411,0.7859999999999999,0.642,0.374,0.0,0.0906,0.6085568065506652,0.0545,0.4617505035376749,0.0799,4.0,1.0,93.0,56634.0,51.0,1,1,11,2.0
463PQggkmk5tTw8ug0ahOX,The Other Side (from Trolls World Tour),SZA,0.3019513535522096,0.00277,0.76,0.607,0.0,0.132,0.7359672466734901,0.0964,0.3447748282807415,0.7090000000000001,7.0,1.0,74.0,31228.0,161.0,3,2,32,5.0
464jQiBOieEQBuo48qnPJl,Base Line,j-hope,0.10455556513838386,0.0376,0.909,0.644,0.0111,0.401,0.7750255885363356,0.203,0.2737824717244228,0.228,9.0,1.0,60.0,24183.0,168.0,3,4,34,7.0
466cKvZn1j45IpxDdYZqdA,Toosie Slide,Drake,0.4200314093911272,0.289,0.83,0.49,3.04e-06,0.113,0.6317297850562946,0.209,0.18741930485978406,0.845,1.0,0.0,83.0,94124.0,22.0,1,1,11,2.0
468iB1VWvEy9ln8M9zdde6,Tayo Na Lang Dalawa,Mayonnaise,0.29569354382572804,4.47e-05,0.52,0.9690000000000001,0.00232,0.157,0.8449539406345956,0.0331,0.2906703506688013,0.63,1.0,1.0,56.0,24520.5,185.0,4,4,44,8.0
46D0hYb1B7qiU33VtXt21W,Easy,Camila Cabello,0.3149884571490462,0.41100000000000003,0.574,0.593,1.55e-06,0.0966,0.7581985670419651,0.0463,0.48740510251510605,0.355,4.0,0.0,69.0,40994.0,92.5,2,2,22,4.0
46ixegtxjERQMCutmp09Sa,"Two Less Lonely People in the World (Official Movie Theme Song Of ""Kita Kita"")",KZ Tandingan,0.4863220726186728,0.774,0.37,0.434,1.58e-06,0.0993,0.7498464687819856,0.0311,0.5633618240975056,0.201,6.0,1.0,2.0,32761.0,99.0,2,2,22,4.0
46n2EGFnPC3tzWCN1Aqe26,This I Promise You,*NSYNC,0.4956506216692708,0.354,0.55,0.5870000000000001,0.0,0.128,0.7357625383828044,0.0329,0.7320856788720755,0.466,2.0,1.0,70.0,29641.0,140.0,3,3,33,6.0
46zaR58Xb71HqoR5CTbQAX,Beautiful Scars - Acoustic,Maximillian,0.24154543831745146,0.855,0.8029999999999999,0.309,0.0,0.105,0.6519959058341862,0.0401,0.5180886226307906,0.733,6.0,1.0,65.0,25986.0,175.0,4,3,43,7.0
47BBI51FKFwOMlIiX6m8ya,I Want It That Way,Backstreet Boys,0.3523347446833689,0.257,0.6890000000000001,0.6940000000000001,0.0,0.14800000000000002,0.7541453428863868,0.027000000000000003,0.2999728864328874,0.48200000000000004,6.0,0.0,79.0,24546.5,175.0,4,4,44,8.0
47Bg6IrMed1GPbxRgwH2aC,Best Friend,Rex Orange County,0.4504640206026352,0.395,0.575,0.7140000000000001,0.0,0.115,0.7780143295803479,0.0596,0.5965630325879254,0.32,6.0,1.0,80.0,27323.0,162.0,3,3,33,6.0
47EWMOElkkbMp5m9SBkx7d,IDK You Yet,Alexander 23,0.2948351006965825,0.884,0.629,0.306,0.0776,0.124,0.5123848515864893,0.0424,0.15765893714816914,0.191,1.0,1.0,83.0,25378.0,170.0,4,3,43,7.0
47OVNnZJzIkrsEiZ4n187p,Mama,Jonas Blue,0.29382221803252057,0.102,0.737,0.792,0.0,0.0532,0.8242784032753325,0.0416,0.3320766410163714,0.5429999999999999,11.0,0.0,65.0,22905.0,187.5,4,4,44,8.0
47UUjZbqZjcrzELnFBB1Ht,Teka Lang,Emman,0.31879127998283113,0.76,0.586,0.16899999999999998,0.0,0.0909,0.357625383828045,0.0324,0.22227314982182492,0.19699999999999998,2.0,1.0,76.0,147916.5,6.0,1,1,11,2.0
47nJrlVeOWNEI4hppa7ha9,Passenger Seat,Stephen Speaks,0.4745605994660805,0.0453,0.515,0.769,0.00434,0.0961,0.7596315250767655,0.0309,0.648621081443991,0.653,7.0,1.0,67.0,29203.0,144.0,3,3,33,6.0
48Utf6gNBC9rewCPEvL5ja,Dati - Cover Version,Ben&Ben,0.2953846647558953,0.414,0.617,0.62,0.0,0.0919,0.5957830092118729,0.0408,0.2418594742550225,0.569,7.0,1.0,53.0,26816.0,194.0,4,3,43,7.0
48XfojJC87VKLlUotYV0Gm,The Truth Untold,BTS,0.4104722038922774,0.3720000000000001,0.57,0.42200000000000004,0.0,0.127,0.6832753326509723,0.0422,0.3901448639157155,0.16899999999999998,1.0,0.0,71.0,30595.5,118.0,2,2,22,4.0
493h85YXHYDKA9jXhUxajA,No Games (feat. King Badger & Skusta Clee),Ex Battalion,0.5852496204197145,0.174,0.8,0.526,0.0,0.203,0.6512180143295803,0.0473,0.2998437742085421,0.489,0.0,0.0,51.0,25837.0,135.0,3,3,33,6.0
4A2rEYOoZy3PQwfP7o0ryc,Jules,Unique Salonga,0.4518178736684604,0.86,0.617,0.273,0.0,0.14800000000000002,0.5316274309109518,0.0294,0.3707263853741672,0.28300000000000003,4.0,1.0,0.0,22042.0,195.0,4,4,44,8.0
4AFwnrH5atiJoAd5xS5QtR,The Man Who Can't Be Moved,The Script,0.4086289580145093,0.4370000000000001,0.605,0.629,0.0,0.09699999999999999,0.7860388945752301,0.0279,0.3054924340236534,0.308,10.0,1.0,65.0,28647.0,195.0,4,3,43,7.0
4AQzk2yNWKs6sYhZi6NzVN,Me & You Together Song,The 1975,0.3447010191003597,1.65e-06,0.272,0.763,0.00157,0.299,0.7528761514841349,0.0348,0.3538707844858751,0.39399999999999996,9.0,1.0,62.0,31700.0,147.0,3,2,32,5.0
4AYtqFyFbX0Xkc2wtcygTr,Soon Youâll Get Better (feat. The Chicks),Taylor Swift,0.3288278440441497,0.907,0.433,0.182,0.0,0.12300000000000001,0.4783623336745138,0.0641,0.9999999999999998,0.42100000000000004,0.0,1.0,67.0,43854.0,88.0,2,1,21,3.0
4AhSkRYioEIfGvCV19peYN,Suncity (feat. Empress Of),Khalid,0.3045728142292966,0.107,0.695,0.639,0.000657,0.11800000000000001,0.7104605936540429,0.153,0.24179491814284976,0.344,7.0,0.0,59.0,31680.0,100.5,2,2,22,4.0
4AlihYDqxXshKhvh5tnMfP,00:00 (Zero OâClock),BTS,0.42652388698235183,0.0802,0.5660000000000001,0.5479999999999999,0.0,0.11,0.7285158648925281,0.0579,0.6805957238031295,0.196,1.0,1.0,74.0,42552.0,96.0,2,1,21,3.0
4Aor9l4tiok1Llkbu0vREb,Puhon,TJ Monterde,0.4062100738702347,0.40299999999999997,0.524,0.583,0.0,0.0845,0.7902968270214943,0.0717,0.8210633682797084,0.691,7.0,1.0,57.0,33072.0,93.0,2,2,22,4.0
4Aykm3xrOFSHrAnv80KUhh,ROCKSTAR (feat. Roddy Ricch) - BLM REMIX,DaBaby,0.3347647404513245,0.19699999999999998,0.747,0.6890000000000001,0.0,0.0884,0.6961719549641759,0.242,0.2409815111294738,0.75,11.0,1.0,75.0,21055.5,192.5,4,4,44,8.0
4BGZF4oLbTL0pWm7C18pbv,Scared To Live,The Weeknd,0.3082091632786912,0.131,0.504,0.498,0.0,0.0929,0.6554759467758443,0.0499,0.22368047306719,0.196,0.0,1.0,72.0,26610.0,117.5,2,3,23,5.0
4BKOjYosPhw334moS3wlbO,Inner Child,BTS,0.3923666755586399,0.017,0.589,0.696,0.0,0.0808,0.6660798362333673,0.0725,0.531819707689924,0.332,11.0,1.0,73.0,37842.0,133.0,3,2,32,5.0
4BiiOzZCrXEzHRLYcYFiD5,Hope,The Chainsmokers,0.2857733108426582,0.488,0.773,0.6990000000000001,3.6000000000000007e-06,0.0814,0.7479222108495394,0.0958,0.3380739038372153,0.513,1.0,0.0,69.0,38581.0,85.0,2,2,22,4.0
4Bt8Ly7wwutPbX1dHXhuok,Rock with You,Paolo Sandejas,0.3255144140223075,0.653,0.5670000000000001,0.33399999999999996,0.0,0.113,0.6725486182190379,0.0322,0.7574110416774258,0.17800000000000002,8.0,1.0,37.0,29226.0,146.0,3,3,33,6.0
4CoxD8tetisleUQDA7vn1B,What You Waiting For,SOMI,0.2761599512211755,0.0164,0.765,0.688,0.0,0.11199999999999999,0.7851791197543501,0.0731,0.4475610700821153,0.794,8.0,1.0,73.0,27388.0,160.0,3,3,33,6.0
4CvId64YZSB0RfRdfzPIQU,So What,BTS,0.4891521269533092,0.0238,0.6559999999999999,0.883,0.0,0.0481,0.8170317297850562,0.0737,0.4995029179362702,0.46,9.0,0.0,70.0,30565.0,101.0,2,2,22,4.0
4D5Ode2OfZMxIwQyvmhUe8,Lilâ Touch,Girls' Generation-Oh!GG,0.3052808292400171,0.0114,0.7909999999999999,0.789,0.0,0.301,0.8006550665301944,0.10400000000000001,0.38435418065382426,0.669,11.0,0.0,61.0,25887.0,136.0,3,3,33,6.0
4Day5xkFhvHLwXykznyRLA,All I Want (For Christmas),Liam Payne,0.28782715608622145,0.8109999999999999,0.581,0.257,0.0,0.514,0.5801842374616171,0.0355,0.5644463667820071,0.297,7.0,0.0,1.0,34017.0,167.0,3,2,32,5.0
4DoTDAianZx2ZClDomsX4G,BBoom BBoom,MOMOLAND,0.3427354250196058,0.0143,0.768,0.7559999999999999,0.027999999999999997,0.0835,0.819897645854657,0.0359,0.4741000877963125,0.813,3.0,0.0,0.0,116083.0,12.0,1,1,11,2.0
4DpNNXFMMxQEKl7r0ykkWA,Play Date,Melanie Martinez,0.28526586665650444,0.612,0.68,0.7290000000000001,0.0,0.22399999999999998,0.7849744114636642,0.0475,0.4609177296906471,0.446,5.0,1.0,87.0,38995.0,76.0,1,2,12,3.0
4Dr2hJ3EnVh2Aaot6fRwDO,Blueming,IU,0.35985013347988376,0.0849,0.8190000000000001,0.674,0.0,0.0667,0.8640736949846468,0.0587,0.34511697567525684,0.682,0.0,1.0,71.0,28492.0,165.5,3,3,33,6.0
4E5IBDRu8kJbzUv1qaZM1t,Forget to Forget,SHY Martin,0.2360939233057281,0.0732,0.9179999999999999,0.602,1.9399999999999997e-05,0.41700000000000004,0.6288229273285567,0.0603,0.3771626297577854,0.81,1.0,1.0,58.0,24901.5,171.0,4,4,44,8.0
4EAV2cKiqKP5UPZmY6dejk,Everyday,Logic,0.33516588210045795,0.0425,0.667,0.741,0.0,0.0761,0.8250153531218013,0.0378,0.6283633734441976,0.42200000000000004,1.0,1.0,74.0,31425.0,105.5,2,2,22,4.0
4ESIYCrLnFoUd1mVbISDot,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,0.4144856260918575,0.0202,0.541,0.8029999999999999,0.0,0.204,0.8025793244626406,0.0355,0.3898349945772866,0.174,2.0,0.0,34.0,71833.0,37.0,1,1,11,2.0
4EZk32cccqVC6h113Ovkp4,If You See Her,LANY,0.29134917976561303,0.0375,0.635,0.679,0.0,0.0954,0.6909314227226202,0.0861,0.421519134431648,0.239,1.0,1.0,0.0,40029.0,76.0,1,2,12,3.0
4EivmOT13NMpNSfTKn9p4s,Like That (feat. Gucci Mane),Doja Cat,0.2517825732033367,0.24,0.879,0.499,0.0,0.0967,0.7460798362333674,0.18,0.3451879873986469,0.405,4.0,0.0,83.0,92613.0,23.0,1,1,11,2.0
4EjUFjzi4ErWjklOA3Aslu,Tempo,EXO,0.3747505400369451,0.237,0.6859999999999999,0.8420000000000001,0.0,0.0683,0.8117502558853632,0.1,0.4091049940608376,0.519,0.0,1.0,64.0,27898.0,129.0,3,3,33,6.0
4F1yvJfQ7gJkrcgFJQDjOr,Playinwitme (feat. Kehlani),KYLE,0.3089592981625707,0.33899999999999997,0.6890000000000001,0.584,0.0,0.297,0.7566837256908904,0.11900000000000001,0.6713835665960852,0.6759999999999999,1.0,0.0,71.0,62893.0,39.0,1,1,11,2.0
4FdQYoWFym37QDQ2GkEHi1,It Might Be You - Theme from Everyday I Love You,Michael Pangilinan,0.4318871508312658,0.314,0.541,0.435,3.28e-06,0.114,0.6897031729785055,0.0242,0.2740471517843309,0.242,6.0,1.0,64.0,24942.5,170.0,4,4,44,8.0
4G4gtvlaFaI6v6wWD8UvqL,Getting Over You,Lauv,0.43773579607563134,0.273,0.604,0.507,2.27e-06,0.0943,0.6682497441146366,0.0382,0.2544285492950472,0.114,0.0,1.0,62.0,27464.0,141.5,3,3,33,6.0
4G7uzhxgKFBCJApBpuuBgU,Kabet,Gagong Rapper,0.5624005920850741,0.67,0.721,0.742,1.3e-06,0.121,0.7894779938587512,0.0377,0.1770128595775448,0.308,0.0,1.0,54.0,26486.0,178.0,4,3,43,7.0
4GcfrUOEolR360d7XiINFf,Pandemonium,NIKI,0.3798009133995351,0.7959999999999999,0.6990000000000001,0.515,0.13,0.16399999999999998,0.6694779938587512,0.0452,0.16415328203274274,0.517,8.0,0.0,41.0,28208.0,177.0,4,3,43,7.0
4GrftsNbN1tpqbfyV6jTE1,OZONE (Itulak Ang Pinto),Unique Salonga,0.35431437872184235,0.0244,0.644,0.7120000000000001,2.57e-05,0.0939,0.7087001023541453,0.0599,0.24184656303258786,0.963,5.0,0.0,0.0,24722.0,170.5,4,4,44,8.0
4H7WNRErSbONkM06blBoGc,Stay,Post Malone,0.3345240554618444,0.449,0.507,0.48,0.0,0.147,0.7710133060388945,0.0266,0.21609512988689766,0.35,5.0,1.0,77.0,26409.5,121.5,2,3,23,5.0
4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),Ariana Grande,0.3827733730196137,0.223,0.597,0.45,0.0,0.382,0.7202456499488228,0.0418,0.8146529463409593,0.537,8.0,1.0,91.0,152695.0,6.0,1,1,11,2.0
4HBvwhhYo7YiYXkUDrOHzS,Trampoline,SHAED,0.29411705714463365,0.56,0.619,0.45899999999999996,0.0,0.13699999999999998,0.7561105424769702,0.0334,0.479206476269173,0.498,7.0,0.0,0.0,32772.0,131.0,3,2,32,5.0
4HCpIhzKelkCloifq32KUl,So Sick - Acoustic,Ne-Yo,0.2919508922393131,0.885,0.465,0.237,0.0,0.244,0.6759467758444215,0.0516,0.2467334607240613,0.529,6.0,1.0,56.0,20101.0,189.0,4,4,44,8.0
4HDCLYli2SUdkq9OjmvhSD,BELIEVE IT,PARTYNEXTDOOR,0.2919890006959808,0.0902,0.43,0.7,0.0,0.21600000000000005,0.7737973387922209,0.264,0.6830101223983884,0.731,6.0,1.0,82.0,32307.0,86.0,2,2,22,4.0
4HGLNErVXyaDEjHvk3cL5B,DDU-DU DDU-DU - Remix,BLACKPINK,0.3281037833674638,0.0336,0.68,0.9059999999999999,7.75e-05,0.077,0.7392016376663253,0.0734,0.5969439136497443,0.68,11.0,0.0,62.0,91819.0,34.0,1,1,11,2.0
4HYNtH7n3TrbbtRa94sA0K,Talk,Why Don't We,0.3062836833628507,0.0588,0.795,0.7,0.0,0.0977,0.7790788126919139,0.107,0.4353018643805195,0.7979999999999999,6.0,0.0,0.0,22228.0,196.0,4,4,44,8.0
4In8AR7usFmBDCWLfuEb92,When You Say Nothing At All,Boyzone,0.4406942157379904,0.152,0.578,0.41600000000000004,2.17e-06,0.073,0.5340020470829068,0.0236,0.22200846976191707,0.374,7.0,1.0,1.0,24279.5,173.0,4,4,44,8.0
4Is1b37KJY9XVCgzp81FBW,BAAM,MOMOLAND,0.3426431624403051,0.115,0.725,0.94,0.0043100000000000005,0.0864,0.8978505629477993,0.0435,0.4808074678510561,0.905,5.0,0.0,64.0,59362.5,48.0,1,1,11,2.0
4J4zx8xGJpuGndrVc06KaT,Diamond Heart,Alan Walker,0.4055421730244276,0.129,0.499,0.638,0.0,0.631,0.7412487205731831,0.0438,0.2414915044156381,0.253,0.0,1.0,65.0,21473.0,198.0,4,4,44,8.0
4JIo8RztBbELr2gWJ5OGK6,Secret Love Song (feat. Jason Derulo),Little Mix,0.4255571356079402,0.259,0.534,0.642,0.0,0.29,0.830255885363357,0.0504,0.2607485926767546,0.131,9.0,1.0,68.0,25635.0,197.0,4,3,43,7.0
4JSDhJVmo2UqdF7nxbyenn,Kung Wala Ka,Hale,0.4114911036810764,0.71,0.5,0.33899999999999997,0.0022199999999999998,0.10800000000000001,0.6939201637666325,0.0263,0.5413352786241803,0.152,7.0,1.0,63.0,40921.0,79.0,1,2,12,3.0
4Jxc98fY5SQ6zyGg8Dnybw,R U Ridinâ?,BAEKHYUN,0.27451326475148274,0.0427,0.43799999999999994,0.851,9.85e-06,0.0626,0.889825997952917,0.31,0.9002608066931777,0.7659999999999999,1.0,1.0,56.0,29952.0,110.0,2,3,23,5.0
4KL3FJYexPrPuMdPagHPXp,Yours,Raiden,0.39667493687033295,0.13699999999999998,0.6759999999999999,0.774,0.0,0.106,0.8295598771750254,0.0338,0.2222150493208696,0.392,8.0,1.0,63.0,24142.0,164.0,3,4,34,7.0
4KjASaPtCvRJ4YArYpz6je,Strange,Agust D,0.3186849774458108,0.00236,0.627,0.662,0.0,0.157,0.6603480040941657,0.203,0.2416722615297216,0.207,7.0,1.0,68.0,34816.0,81.0,2,2,22,4.0
4KmkG7fVe8bNBUpCbKCdJQ,Anino,Up Dharma Down,0.5233414297089516,0.254,0.562,0.787,0.000152,0.688,0.8283316274309108,0.0282,0.7065989257862937,0.446,9.0,1.0,45.0,49052.0,64.5,1,1,11,2.0
4KtAI0WOLiaeOfBT87shZG,Kung Pwede Lang,Emman,0.3152391706797546,0.5660000000000001,0.627,0.33399999999999996,0.0,0.304,0.3914841351074717,0.0423,0.7579597686308939,0.387,4.0,1.0,65.0,43106.0,65.5,1,1,11,2.0
4L2B4G5PDPL3eFMJlp6fNk,BOY - KR Ver.,TREASURE,0.3189597594754672,0.0522,0.7559999999999999,0.79,0.0,0.348,0.7589355168884342,0.0488,0.37115891132572426,0.66,6.0,0.0,54.0,28447.0,152.0,3,3,33,6.0
4L6ihclQPu1hqP9r3WNJjQ,Free Woman,Lady Gaga,0.3085300765979979,0.0228,0.731,0.927,7.15e-05,0.187,0.8440532241555782,0.0781,0.4288720756081185,0.478,0.0,1.0,74.0,36773.0,73.0,1,2,12,3.0
4LEK9rD7TWIG4FCL1s27XC,cardigan,Taylor Swift,0.4049926089651147,0.537,0.613,0.581,0.00034500000000000004,0.25,0.6412282497441146,0.0424,0.5000581005009552,0.551,0.0,0.0,73.0,448891.0,2.0,1,1,11,2.0
4LkUk89J5n1gaEcGxMTGUt,Muling Magbabalik,December Avenue,0.5061384700858643,0.0243,0.573,0.655,1.13e-05,0.0752,0.7781780962128966,0.0289,0.5383269637969323,0.439,5.0,1.0,45.0,23694.0,199.0,4,4,44,8.0
4LmAnpjlhWTahvRkYR8xJa,X (with 2 Chainz & Saudi),ScHoolboy Q,0.46088367493887605,0.0201,0.768,0.47100000000000003,0.0,0.268,0.6486796315250767,0.259,0.5064491556060526,0.405,2.0,1.0,70.0,22546.0,188.0,4,4,44,8.0
4M0eE7cZ9lx4ygXSSbfAtp,GIRLS LIKE US,TWICE,0.2426846806009904,0.0479,0.727,0.6970000000000001,0.0,0.42200000000000004,0.8134698055271237,0.0783,0.2931880390435366,0.6940000000000001,5.0,0.0,44.0,23377.0,191.0,4,4,44,8.0
4M3FO0ji6Lc8vwD1sgf1nc,Born To Be Yours,Kygo,0.31224865968546484,0.29,0.6809999999999999,0.7090000000000001,0.0,0.0979,0.7550460593654043,0.0371,0.39668439807880995,0.456,3.0,1.0,15.0,23623.0,193.0,4,4,44,8.0
4MdcsdRj7i8eBm0qFjO4L4,Feel Me,Selena Gomez,0.3777992165703593,0.44,0.71,0.8079999999999999,0.000773,0.0734,0.7184032753326509,0.0433,0.306105717089294,0.392,2.0,0.0,10.0,33539.0,142.0,3,2,32,5.0
4MmPXbZ5w141AoRUCjYfuF,"214 - Recorded at Kodama Studios, Philippines",Sarah Geronimo,0.4796230070781444,0.904,0.337,0.126,0.0012699999999999999,0.149,0.4952302968270214,0.0353,0.5615026080669319,0.131,10.0,1.0,0.0,36246.0,99.0,2,2,22,4.0
4MsUsFfWseB9M2plGJyuIw,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,0.3116870613766781,0.0291,0.614,0.8390000000000001,0.0,0.11199999999999999,0.8232139201637665,0.0702,0.8363308888085521,0.657,0.0,1.0,9.0,118839.0,18.0,1,1,11,2.0
4NBTZtAt1F13VvlSKe6KTl,This Feeling,The Chainsmokers,0.3215270660299212,0.0558,0.575,0.5710000000000001,0.0,0.0912,0.6691504605936539,0.0439,0.3387711098486805,0.449,1.0,1.0,77.0,36569.0,89.0,2,2,22,4.0
4NSW0Km5ZG60L8FthUebPJ,What I Like About You (feat. Theresa Rex),Jonas Blue,0.3665552161451491,0.289,0.46,0.8,6.16e-06,0.121,0.8461003070624359,0.05,0.3220575324071682,0.5529999999999999,1.0,1.0,75.0,24903.0,175.0,4,4,44,8.0
4NjR63Up0uMkQBlKvlZd1l,Stickwitu,The Pussycat Dolls,0.3407016368584993,0.268,0.655,0.54,0.0,0.068,0.727451381780962,0.0516,0.17695475907658936,0.43,9.0,1.0,63.0,29959.0,134.0,3,3,33,6.0
4NmE2ytXI8S2svTRSmEdpO,Small Talk,Katy Perry,0.2493536605178337,0.203,0.846,0.631,0.0,0.455,0.7657318321392015,0.1,0.40946005267778746,0.602,5.0,1.0,71.0,40080.0,98.5,2,2,22,4.0
4NzMOnvSJVNKF7nw5NkXIP,bury a friend,Billie Eilish,0.3118936493259818,0.74,0.905,0.389,0.162,0.106,0.39897645854657104,0.332,0.4355859112740795,0.196,8.0,1.0,4.0,36045.0,97.0,2,2,22,4.0
4O2XaXdnpyUPj90lNq1bIR,Simmer,Hayley Williams,0.4582541914288064,0.213,0.7809999999999999,0.598,0.00271,0.11800000000000001,0.6891299897645855,0.043,0.3705391726488663,0.36200000000000004,7.0,1.0,3.0,44002.0,96.0,2,1,21,3.0
4O4HtthxTvVL1Z1PuDb7GX,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,0.2395337129470473,0.0533,0.878,0.619,0.0,0.113,0.7651995905834186,0.102,0.5388434126943138,0.639,6.0,1.0,11.0,121871.0,15.0,1,1,11,2.0
4OBZT9EnhYIV17t4pGw7ig,Best Part (feat. Daniel Caesar),H.E.R.,0.34450044827579296,0.795,0.473,0.371,0.0,0.109,0.5744524053224155,0.0405,0.14612921551412486,0.413,4.0,0.0,78.0,44738.5,70.0,1,1,11,2.0
4OZEu0Vwq0RB2LAq14v99n,Middle,DJ Snake,0.3669102265046322,0.0199,0.611,0.7,0.0,0.0549,0.774575230296827,0.0436,0.33833212828590603,0.213,9.0,1.0,1.0,22775.0,182.0,4,4,44,8.0
4OafepJy2teCjYJbvFE60J,breathin,Ariana Grande,0.321956287594494,0.0211,0.568,0.6559999999999999,1.3699999999999998e-05,0.213,0.7712180143295804,0.0433,0.3064930537623302,0.364,8.0,1.0,76.0,51993.5,53.0,1,1,11,2.0
4Of7rzpRpV1mWRbhp5rAqG,Bruises,Lewis Capaldi,0.3667477641367332,0.946,0.736,0.308,0.0,0.18600000000000005,0.6722620266120777,0.0677,0.37849248566854304,0.361,4.0,1.0,84.0,23006.0,198.0,4,4,44,8.0
4OjORl39ULsmkJHOPbOOPJ,You,Jona,0.4591467315981283,0.28800000000000003,0.319,0.41100000000000003,0.0,0.0914,0.6992425793244625,0.0321,0.5579261994525642,0.142,9.0,1.0,52.0,22425.0,186.0,4,4,44,8.0
4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),Cardi B,0.3006576717337543,0.0194,0.935,0.45399999999999996,0.0,0.0824,0.6854042988741044,0.375,0.5196831586014561,0.35700000000000004,1.0,1.0,100.0,153508.0,6.0,1,1,11,2.0
4OwUJTpSipz37Aycg109fi,"A Whole New World - From ""Aladdin"" / Soundtrack Version",Alan Menken,0.2483869091434221,0.866,0.266,0.285,1.29e-06,0.10099999999999999,0.4962947799385874,0.0319,0.06689949904456949,0.21899999999999997,0.0,1.0,34.0,26863.0,149.0,3,3,33,6.0
4P6IttK2PRBjyr3fm0pP7t,Past Life (with Selena Gomez),Trevor Daniel,0.2985296152851014,0.10400000000000001,0.612,0.539,0.0,0.18,0.785220061412487,0.0488,0.17672881268398505,0.294,3.0,1.0,81.0,23799.0,175.0,4,4,44,8.0
4POHzEwNTCYaIvqCUp3NnO,Old Me,5 Seconds of Summer,0.2991413563000299,0.313,0.721,0.62,0.0,0.26,0.8438485158648924,0.0483,0.4867982750606827,0.473,0.0,1.0,67.0,24508.0,153.5,3,4,34,7.0
4PS1e8f2LvuTFgUs1Cn3ON,The Christmas Song (Merry Christmas To You),Nat King Cole,0.3099220381204909,0.92,0.319,0.21,8.06e-05,0.138,0.3692528147389969,0.0341,0.1686463874399628,0.209,1.0,1.0,60.0,27413.0,121.0,2,3,23,5.0
4Pbg79cTBu4vgSphoyNq3j,2002,Anne-Marie,0.299544503657409,0.0372,0.6970000000000001,0.6829999999999999,0.0,0.13699999999999998,0.8748822927328556,0.11699999999999999,0.2812128802355007,0.603,1.0,0.0,72.0,44147.0,68.0,1,1,11,2.0
